,Comentario,Score
461,"Hola hola, para lo que lean las opiniones, en lo personal, es un excelente hotel,y buena ubicación, y el personal que ahi labora muy amables,en especial a la señorita Maribel,que cada año,hace todo lo posible por conseguirnos habitacion. Saludos desde Queretaro. Roberto,,Santosrob@hotmail.com",5
462,"El trato de todo el personal es muy humano, muy cálido, espectacular y la comida es deliciosa y el personal del restaurante también te tratan de maravilla. Todo limpio, muy buen trato, comida deliciosa.... que más se puede pedir de un hotel? Felicidades a todo el personal y muchas gracias por todas sus atenciones Gabriela Lasaga Voluntaria Make A Wish Mexico",5
463,"Mi opinión es únicamente para el restaurante, fuimos hace dos días una compañera y yo a la hora de comida y todo absolutamente todo estaba riquísimo!!! Se nota que han mejorado muchísimo, la comida realmente estaba deliciosa... el pozole, el arroz, las tortitas de papa... todo muy rico y el precio super bien. El mesero que nos atendió (Jesús) muy amable y atento a lo que necesitábamos... Sin duda volveremos.... Gracias!!!",5
464,"Necesitaba un buen hotel y bien localizado ya que está ocasión viajaba por asuntos oficiales. No soy ajena a la ciudad, he vivido en Mty anteriormente así que busque un lugar bien localizado en cuanto al transporte público. Este hotel lo tiene todo, buen precio, buena calidad de habitaciones; limpias , mobiliario en buen estado, amenidades clásicas y una excelente vista de las montañas. Tuve una cena en su restaurante y fue deliciosa con una excelente atención. Por otra parte se encuentra en El Centro de la ciudad y aunque no es una zona muy segura, sus alrededores por lo menos del hotel si lo son. Está súper cerca de parada de metro y eso lo hace de muy fácil acceso. El único punto desfavorable es su internet, tuve mala suerte con el y no funcionó. Lo recomiendo ampliamente.",4
465,El lobby se ve interesante pero al subir en el elevador se percibe un olor a humedad que se hace fuerte al llegar al piso donde te quedas. Todo el piso huele a humedad incluso las habitaciones!!! La habitación: Las instalaciones del baño contaban con sarro y maltratadas incluso en el ultimo día se filtraba el agua del piso de arriba. Los blancos ya gastados y la alfombra sucia. Lo único bueno es la ubicación que está justo en el centro.,1
466,Es un hotel bueno... Me queda muy cerca casi todo.. las habitaciones están remodeladas y se estan muy bonitas excelente vista al centro la atención del personal muy buena en especial la camarista del piso 7 y su compañera esmeralda muy amable :) sin duda regresare a ese hotel...recomendable,4
467,Se los recomiendo el personal muy atento... Todas las camaristas muy amables... Sin duda un hotel muy confortable... La vista hermosa y lo mejor esta en el centro y todo ala mano Hotel mision me encanto,5
468,"Excelente ubicación y muy buen servicio. Todos los colaboradores dispuestos a ayudarme a cualquier cosa, en especial; Roxana, Susy y Luci. Muy limpio y lo están modernizando y ojalá también el wifi. Muy recomendable en lo que empiezan a llamar ""el nuevo centro"".",5
469,"Nos gustó mucho el servicio , atención en todo las habitaciones muy limpia el personal muy atento en especial reyna sin duda nos quedaríamos través ... y lo importante k esta serca del centro y lugares importantes",5
470,"Todo se veía bien, sin embargo, el hotel se observa demasiado descuidado. La habitación tenia muros desgastados, en el baño se observaban accesorios viejos o maltratados. Me sorprende que para ser de una cadena conocida este de esa manera. El servicio es bueno, lamentablemente las habitaciones dejan mucho que desear.",3
471,"Buen hotel y muy buena ubicación, solo necesita un poco de mantenimiento las instalaciones ya que están un poco deterioradas, gracias a su personal por su excelente trabajo que brinda es una de las virtudes del hotel",4
472,"Se necesita poner más atención a los detalles que realmente importan, no se si sea o no hotel o empresa sustentable, para el.agua caliente, me dijeron: Deje el agua abierta 15 min para que le salga caliente. Las habitaciones no tienen cajoneras, al menos la que me tocó. El sistema de cable bien, amenidades tolerable, sin embargo, se ve cansado el hotel, ya viejo y agrietado. Debut y despedida, gracias por los ""Servicios"" otorgados. En fin...",1
473,"Vine a Monterrey por negocios y llegue a este hotel a hospedarme me atendieron muy rapido al momento de hacer check in la gente de recepcion muy atentos y las habitaciones comodas y limpias, descanse muy bien. Un lugar centrico, recomendadisimo...",5
474,"Me hospede hace poco en este hotel y las habitaciones muy confortables me dieron acceso a una habitación remodelada de un piso alto y me encantó la vista que tenía, en si la habitación amplia y limpia la atención del personal muy atenta y servicial sin duda volveré a hospedarme en este hotel en mi próxima visita a Monterrey.",5
475,"Me quede únicamente 1 noche, decidí este hotel por qué está céntrico y pensé que estaría bien, pero llegamos como a las 9 am al hotel, nos dijeron que el check in era las 3pm, como en todos los hoteles, regresamos a las 12 y nos quisieron entregar in habitación doble, cuando yo había solicitado una con cama king size, nos pidieron esperar, la señorita de recepción ni siquiera quiso ir a revisar si la habitación que había solicitado ya estaba limpia simplemente nos dijo que el check in era hasta las 3, entonces esperamos, por fin nos entregaron nuestra habitación, al momento que quise hacer uso de la regadera, no salía agua, la presión era mínima y no salía agua caliente por lo que solicitamos que fueran a checar, la persona de mantenimiento fue, y al parecer no encontraban el",1
476,El Hotel en perfecto estado céntrico solo fue un día mi estancia pero fue placentera y en el restaurante la comida excelente y la cajera Yolanda González me dio buen servicio muchas felicidades por su trabajo.,5
477,Soy de la ciudad pero es el mejor restaurante del centro de Monterrey lo recomiendo el buffet del desayuno es muy bueno y excelente servicio de la cajera la Srita Yolanda González me atendió de maravilla y me facturó rapidísimo porque llevaba prisa Eso ponVisto por Yolanda Gonzalez MK a las 14:49,5
478,"Buen servicio, hospitalidad, amabilidad, confianza buena atención que nos brindó la señorita Maribel de recepcion buena ubicación lugar céntrico habitaciones muy comodas muy recomendable tengo tres años hospedandome en este hotel y cada vez dan un servicio mejor",5
479,"Viaje por cuestión de negocios a la ciudad de Monterrey y me hospedé en el hotel misión su personal de recepción tubo un excelente servicio conmigo muy amables, las instalaciones del hotel muy limpias y amplios sus espacios, las habitaciones uffff súper confortables, muy recomendables realmente. Cuando puedan hospedarse ahí háganlo.",5
480,"Buena atención desde que llegas hasta que te vas, habitaciones amplias, cómodas, el hotel está ubicado en muy buen lugar y el personal es muy respetuoso, amable y servicial, además cuenta con un excelente servicio de internet.",5
481,"Excelente ubicación, excelente servicio, todo el personal siempre amable y atento a cualquier necesidad que tenia y muy buenas sus instalaciones, sin duda alguna mi mejor opción por sobre muchos hoteles de la misma zona",5
482,Muy buen servicio todas sus instalaciones limpias muy amable y servicial su personal desde que llegas a recepción el estacionamiento muy amplio y seguro 100% recomendable quede muy satisfecha con el servicio,5
483,"La ubicacion del hotel es excelente, de igual manera la atención del personal de recepcion, en especial la srita. Maribel, el desayuno es muy bueno, solamente si le hace falta mejorar en los blancos que pone el hotel, y mejorar su internet ya que la señal es muy mala!!",5
484,La atencion de todos en general muy bien... buena presentacion... excelente ubicacion y las habitaciones muy comodas... y amplias fue plascentero nuestra estancia... recomendable... todo esta centrico.. Gracias....,5
485,"Hotel en muy buena ubicación y la atención que proporciona el personal del hotel es excelente, en especial el de las señoritas de la recepción Maribel, Reyna y Verónica, siempre al pendiente de la comodidad de los huéspedes La señorita Yolanda en el área del restaurante siempre atenta y dando un excelente servicio.",5
486,"Habitaciones muy cómodas, menú del restaurante delicioso, muy buena ubicación y excelente servicio del personal, gracias a la señorita Rosana Pérez. Sin duda alguna muy recomendable para llegar a hospedarse en su proxima vuelta a Monterrey",5
487,"Recomiendo este hotel, un servicio muy amable y muy atentos, la comida excelente por un precio muy barato. Me atendió muy bien la Srita. Yolanda González y la Sra. Rosana, muy amables. Excelente servicio",5
488,"La ubicación está increíble, el hotel tiene un excelente ambiente. Muy buena atención. En restaurante muy rica la comida y la señorita Yolanda atiende de maravilla. Una muy agradable estancia definitivamente.",5
489,"Hotel cerca de barrio antiguo, habitaciones pequeñas y el baño en malas condiciones, me dejé llevar por sus hoteles en Zacatecas y Guadalajara, pero el de Monterrey le falta mucho. Por el precio que maneja se puede conseguir uno mejor.",3
490,"Habitación muy cómoda, excelente servicio, la ubicación muy buena todo queda cerca y el personal super atento y accesible, me hospede junto con unas amigas y nos quedamos con una muy bonita experiencia, la comida estaba muy rica también y cuando pedimos el servicio al cuarto no se tardaron en atendernos, recomendado 100%",5
491,"Un excelente lugar, tienen un bufete delicioso y con una calidad en los alimentos de buen sabro además. Se desviven en atenciones y el buen trato. Yolanda González me atendió de maravilla y me dió la tarjeta del hotel para cuando se me ofrezca no solo el restaurante sino habitaciones muy linda niña me atendió my bien.",5
492,"Excelente hotel para hospedarse, muy buen servicio, comodas habitaciones, muy rica la comida en el restaurant.. muchas gracias a la señorita Rossana por las atenciones brindadas durante nuestra estancia!!!! Esperamos regresar pronto....",5
493,Me hospede en el hotel y estaba excelente el servicio...me encanto q lo estaban renovando...supongo q el servicio sera ahora premium...felicidades...super recomendable...las habitaciones muy agusto y el desayuno tambien muy rico,5
